t,spread,abs_imb,l1_ask_size,l1_bid_size,l1_imbalance,traded_quantity,qty_cancelled,qty_modification,qty_submission,qty_aggressive,var_imb,d_imb,d_mid_price
2021-06-01 09:00:30+02:00,0.009999999999999787,0.04832493329380374,1768.0,1605.0,0.04832493329380374,0.0,2540.0,0.0,1400.0,0.0,0.0,0.0,0.0
2021-06-01 09:00:35+02:00,0.011062500000000142,0.2668436904296352,2723.75,1696.6875,0.12751300785839598,0.0,8887.6875,988.5,11120.6875,0.0,,54.551634028157345,0.17186446554644078
2021-06-01 09:00:40+02:00,0.00996428571428587,0.2740324158613962,2271.464285714286,1344.9285714285713,0.14680796099009824,0.0,19636.178571428572,1676.0,29094.928571428572,0.0,0.7920202357748399,68.28252566901983,0.07492705127007333
2021-06-01 09:00:45+02:00,0.01218518518518544,0.2743788295541008,1404.962962962963,976.3703703703703,0.15262277671657407,0.0,33756.555555555555,4060.5555555555557,46095.77777777778,0.0,,65.18636937961786,0.1959260168800517
2021-06-01 09:00:50+02:00,0.014714285714285806,0.32686959965323753,1386.9285714285713,1548.2142857142858,-0.07118608983498455,0.0,56709.17857142857,10584.25,76495.5,0.0,,174.03318202429628,0.40223902206853573
2021-06-01 09:00:55+02:00,0.013476190476190282,0.23925015486261966,954.0952380952381,1508.142857142857,-0.21756571472487257,0.6666666666666666,72852.14285714286,18560.52380952381,97061.80952380953,0.6666666666666666,,51.30620305302072,0.24097875861046217
2021-06-01 09:01:00+02:00,0.011719999999999614,0.2553337271256461,681.0,1352.12,-0.2553337271256461,1.0,81918.76,23117.36,113820.2,1.0,1.579665261902965,4.04693009364964,0.00020022855033451604
2021-06-01 09:01:05+02:00,0.009999999999999787,0.29466597617814605,681.0,1250.0,-0.29466597617814605,1.0,92106.0,26851.0,122242.33333333333,1.0,0.0,0.0,0.0
2021-06-01 09:01:10+02:00,,,,,,,,,,,,,
2021-06-01 09:01:15+02:00,0.00667346938775521,0.586488357974801,443.2244897959184,808.204081632653,-0.549270635370318,1.0,115450.69387755102,31972.571428571428,149319.9387755102,1.0,0.1369018549904779,1.5388609240763773,0.026513589458345976
2021-06-01 09:01:20+02:00,0.0051290322580645675,0.62542477253892,1790.9032258064517,538.8387096774194,0.4014442491061751,1.0,127777.45161290323,44569.45161290323,184226.4193548387,1.0,0.056818194271434606,2.883090891146444,0.0031887755102043974
2021-06-01 09:01:25+02:00,0.009592592592592012,0.6770651098132849,2498.4444444444443,493.25925925925924,0.6584623867684491,1.0,138481.92592592593,47703.77777777778,207636.96296296295,1.0,0.2550556359455156,20.809503523522658,0.009398496240596401
2021-06-01 09:01:30+02:00,0.010999999999999233,0.765142150803461,2856.0,380.0,0.765142150803461,1.0,142345.0,54100.8,226794.0,1.0,0.0,0.0,0.0
2021-06-01 09:01:35+02:00,0.00919999999999943,0.5568823132398554,1410.6,380.0,0.5568823132398554,1.0,146779.9,63191.7,253028.2,1.0,0.03024272277669306,0.028116624485433468,0.00012150668286759828
2021-06-01 09:01:40+02:00,0.008999999999999453,0.5337423312883436,1250.0,380.0,0.5337423312883436,1.0,153368.4,66079.8,301400.0,1.0,0.0,0.0,0.0
2021-06-01 09:01:45+02:00,0.006999999999999673,0.968503937007874,1250.0,20.0,0.968503937007874,1.0,155422.33333333334,68007.0,305410.5,1.0,0.13575889220743956,0.011389542222559215,2.6197212616586345e-05
2021-06-01 09:01:50+02:00,0.006999999999999673,0.968503937007874,1250.0,20.0,0.968503937007874,1.0,162719.66666666666,68201.41666666667,313521.25,1.0,0.0,0.0,0.0
2021-06-01 09:01:55+02:00,,,,,,,,,,,,,
2021-06-01 09:02:00+02:00,0.005529411764705744,0.962973337972298,1261.764705882353,20.0,0.962973337972298,1.0,169473.17647058822,69777.70588235294,323135.23529411765,1.0,0.016456577143456247,7.472135458600388,0.03095975232201651
2021-06-01 09:02:05+02:00,0.004999999999999893,0.9760479041916168,1650.0,20.0,0.9760479041916168,1.0,171802.0,71761.0,331111.5,1.0,0.0,0.0,0.0
2021-06-01 09:02:10+02:00,0.005299999999999905,0.8285429141716566,612.0,20.0,0.8285429141716566,41.0,175982.6,72213.6,336511.0,1.0,0.10730353491089688,0.41564315722640444,0.0006666666666666919
2021-06-01 09:02:15+02:00,,,,,,,,,,,,,
2021-06-01 09:02:20+02:00,,,,,,,,,,,,,
2021-06-01 09:02:25+02:00,0.005428571428571275,0.9701812421376321,1340.0,20.0,0.9701812421376321,401.0,183030.2142857143,86829.0,355054.4285714286,1.0,,1.9174243886539573,0.023837273837281774
2021-06-01 09:02:30+02:00,0.004999999999999893,0.968503937007874,1250.0,20.0,0.968503937007874,401.0,188410.0,86829.0,360725.0,1.0,0.0,0.0,0.0
2021-06-01 09:02:35+02:00,0.004999999999999893,0.968503937007874,1250.0,20.0,0.968503937007874,401.0,188410.0,86940.0,364973.6666666667,1.0,0.0,0.0,0.0
2021-06-01 09:02:40+02:00,0.004999999999999893,0.968503937007874,1250.0,20.0,0.968503937007874,401.0,191410.0,86940.0,367755.0,1.0,0.0,0.0,0.0
2021-06-01 09:02:45+02:00,0.004999999999999893,0.968503937007874,1250.0,20.0,0.968503937007874,401.0,191410.0,86940.0,374207.0,1.0,0.0,0.0,0.0
2021-06-01 09:02:50+02:00,0.004999999999999893,0.968503937007874,1250.0,20.0,0.968503937007874,401.0,191522.5,86940.0,381850.0,1.0,0.0,0.0,0.0
2021-06-01 09:02:55+02:00,0.0071428571428571175,0.8829174277345996,431.42857142857144,734.2857142857143,-0.329486606587243,401.0,194875.0,87263.14285714286,385545.71428571426,1.0,0.404371958636507,80.67943738249551,7.497750674797846e-05
2021-06-01 09:03:00+02:00,0.008000000000000007,0.9615384615384616,20.0,1020.0,-0.9615384615384616,401.0,195055.0,89202.0,388631.5,1.0,0.0,0.0,0.0
2021-06-01 09:03:05+02:00,0.008000000000000007,0.9615384615384615,20.0,1020.0,-0.9615384615384615,401.0,198258.2,89202.0,392230.8,1.0,0.0,0.0,0.0
2021-06-01 09:03:10+02:00,0.008000000000000007,0.9615384615384616,20.0,1020.0,-0.9615384615384616,401.0,199071.0,89202.0,396603.0,1.0,0.0,0.0,0.0
2021-06-01 09:03:15+02:00,0.008000000000000007,0.9615384615384616,20.0,1020.0,-0.9615384615384616,401.0,202071.0,89202.0,400103.0,1.0,0.0,0.0,0.0
2021-06-01 09:03:20+02:00,0.008000000000000007,0.9615384615384616,20.0,1020.0,-0.9615384615384616,401.0,202771.0,89202.0,401603.0,1.0,0.0,0.0,0.0
2021-06-01 09:03:25+02:00,0.008000000000000007,0.9615384615384616,20.0,1020.0,-0.9615384615384616,401.0,204771.0,89202.0,402853.0,1.0,0.0,0.0,0.0
2021-06-01 09:03:30+02:00,0.008749999999999591,0.2782019520421139,914.5,1020.0,-0.15214780201992126,401.0,207538.83333333334,89202.0,407750.3333333333,1.0,1.3292258056836828,178.8783970195847,0.0833389194262984
2021-06-01 09:03:35+02:00,0.008999999999999453,0.09454061251664447,1233.0,1020.0,0.09454061251664447,401.0,211075.0,89202.0,415056.4,1.0,0.0,0.0,0.0
